scenario,policy,candidate_size,arm,seed,ba,attack_f1,attack_recall,fpr,triggers,candidates_trained,commits,rejects,labels_total,labels_probe,labels_candidate,n_resolved_proposals,n_commits_logged,mean_delta_res1,harmful_commits_h1,censored_h1,mean_delta_res3,harmful_commits_h3,censored_h3,mean_delta_res5,harmful_commits_h5,censored_h5,mean_delta_res10,harmful_commits_h10,censored_h10
ps_zero,never,n/a,sm_ps_zero_never,4017,0.95078125,0.953280691607149,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sm_ps_zero_never,4018,0.96,0.9616993292745708,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sm_ps_zero_never,4019,0.962890625,0.964316803927694,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sm_ps_zero_never,4020,0.9484375,0.9510877428665928,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sm_ps_zero_never,4021,0.9396875,0.9433010546703156,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sm_ps_zero_never,4022,0.967265625,0.9684357939277389,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sm_ps_zero_never,4023,0.963359375,0.9647336105935659,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sm_ps_zero_never,4024,0.964375,0.9657804380306768,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sm_ps_zero_never,4025,0.956875,0.9587490205742379,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sm_ps_zero_never,4026,0.968125,0.9691670651077965,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sm_ps_zero_never,4027,0.954140625,0.9562581267007285,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sm_ps_zero_never,4028,0.939609375,0.9433728123128547,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sm_ps_zero_never,4029,0.92109375,0.9270585448618143,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,never,n/a,sm_ps_zero_never,4030,0.950625,0.9530547779556804,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
ps_zero,naive,512,sm_ps_zero_naive_512,4001,0.9390625,0.9428865053855128,0.9975,0.119375,4,4,4,0,0,0,4096,4.0,4.0,-0.01171875,3.0,0.0,-0.009765624999999974,2.0,0.0,-0.012499999999999964,2.0,1.0,-0.010677083333333367,2.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4002,0.946796875,0.9496738026304524,0.995,0.10140625,3,3,3,0,0,0,3072,3.0,3.0,-0.010416666666666666,2.0,0.0,-0.0130208333333333,1.0,1.0,-0.0148437499999999,2.0,1.0,-0.01406249999999995,2.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4003,0.947890625,0.9507452551340496,0.9965625,0.10078125,3,3,3,0,0,0,3072,3.0,3.0,-0.0078125,2.0,0.0,-0.008680555555555568,1.0,0.0,-0.0083333333333333,1.0,0.0,-0.0083333333333333,1.0,0.0
ps_zero,naive,512,sm_ps_zero_naive_512,4004,0.948359375,0.9511046509787496,0.9971875,0.10046875,2,2,2,0,0,0,2048,2.0,2.0,0.0078125,0.0,0.0,0.0104166666666666,0.0,1.0,0.0,0.0,1.0,-0.0101562499999999,1.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4005,0.95109375,0.9536290145895798,0.99828125,0.09609375,2,2,2,0,0,0,2048,2.0,2.0,-0.0078125,1.0,0.0,-0.00390625,1.0,0.0,-0.01015624999999995,2.0,0.0,-0.00859374999999995,2.0,0.0
ps_zero,naive,512,sm_ps_zero_naive_512,4006,0.931953125,0.9366214005216427,0.9978125,0.13390625,5,5,5,0,0,0,5120,5.0,5.0,-0.009765625,3.0,1.0,-0.008463541666666675,2.0,1.0,-0.008984375,2.0,1.0,-0.009765624999999974,2.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4007,0.933671875,0.9384879087619674,0.99859375,0.13125,5,5,5,0,0,0,5120,5.0,5.0,0.0,2.0,1.0,-0.0019531249999999996,3.0,1.0,0.0,3.0,1.0,-0.0015624999999999754,3.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4008,0.938515625,0.9422601893264348,0.995,0.11796875,2,2,2,0,0,0,2048,2.0,2.0,-0.01953125,1.0,0.0,-0.0091145833333333,1.0,0.0,-0.01015625000000005,1.0,0.0,-0.005078124999999999,1.0,0.0
ps_zero,naive,512,sm_ps_zero_naive_512,4009,0.947734375,0.9505881666665911,0.998125,0.10265625,3,3,3,0,0,0,3072,3.0,3.0,-0.018229166666666668,3.0,0.0,-0.015624999999999967,3.0,0.0,-0.0140625,2.0,1.0,-0.016406249999999952,2.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4010,0.931328125,0.9361726614518485,0.9990625,0.13640625,4,4,4,0,0,0,4096,4.0,4.0,0.01171875,1.0,0.0,-0.011284722222222167,3.0,1.0,-0.011979166666666602,3.0,1.0,-0.0138020833333333,3.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4011,0.92625,0.9313697669043439,0.99234375,0.13984375,3,3,3,0,0,0,3072,3.0,3.0,-0.0078125,2.0,0.0,-0.002604166666666632,2.0,0.0,-0.002083333333333333,2.0,0.0,-0.0054687499999999676,2.0,0.0
ps_zero,naive,512,sm_ps_zero_naive_512,4012,0.9359375,0.9404132662691892,0.99734375,0.12546875,4,4,4,0,0,0,4096,4.0,4.0,-0.005859375,2.0,0.0,-0.0190972222222222,2.0,1.0,-0.0203125,2.0,1.0,-0.019010416666666665,2.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4013,0.954296875,0.9566594290671822,0.9990625,0.09046875,4,4,4,0,0,0,4096,4.0,4.0,-0.013671875,2.0,0.0,0.003472222222222233,2.0,1.0,0.0026041666666666665,1.0,1.0,0.0,2.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4014,0.939140625,0.9432764743669996,0.99765625,0.119375,2,2,2,0,0,0,2048,2.0,2.0,-0.0625,2.0,0.0,-0.05078125,2.0,0.0,-0.04140625,2.0,0.0,-0.0265625,1.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4015,0.939609375,0.943064687743985,0.995,0.11578125,4,4,4,0,0,0,4096,4.0,4.0,-0.013020833333333334,2.0,1.0,-0.007812499999999965,2.0,1.0,-0.009374999999999967,2.0,1.0,-0.0106770833333333,2.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4016,0.951171875,0.9537396042934929,0.9984375,0.09609375,2,2,2,0,0,0,2048,2.0,2.0,-0.0234375,2.0,0.0,-0.02734374999999995,2.0,0.0,-0.01718749999999995,2.0,0.0,-0.0203125,1.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4017,0.938984375,0.9426955845292925,0.99578125,0.1178125,6,6,6,0,0,0,6144,6.0,6.0,0.005208333333333333,1.0,0.0,0.002604166666666617,2.0,0.0,0.001302083333333333,2.0,0.0,0.0031249999999999663,3.0,0.0
ps_zero,naive,512,sm_ps_zero_naive_512,4018,0.948125,0.9508522210726238,0.9978125,0.1015625,2,2,2,0,0,0,2048,2.0,2.0,-0.0078125,1.0,0.0,-0.01302083333333335,2.0,0.0,-0.01249999999999995,2.0,0.0,-0.0109375,1.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4019,0.948125,0.9514071316761801,0.99765625,0.10140625,3,3,3,0,0,0,3072,3.0,3.0,-0.0078125,1.0,1.0,-0.0052083333333333495,1.0,1.0,-0.010937500000000051,1.0,1.0,-0.012890625000000048,1.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4020,0.942578125,0.9459709411260369,0.99703125,0.111875,5,5,5,0,0,0,5120,5.0,5.0,-0.0046875,3.0,0.0,-0.00364583333333336,3.0,0.0,-0.005,3.0,0.0,-0.004531249999999981,3.0,0.0
ps_zero,naive,512,sm_ps_zero_naive_512,4021,0.925390625,0.9305659118073764,0.9940625,0.14328125,6,6,6,0,0,0,6144,6.0,6.0,-0.010416666666666666,3.0,0.0,-0.005642361111111133,4.0,0.0,-0.004427083333333317,3.0,0.0,-0.004218750000000039,3.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4022,0.93859375,0.9426168553073674,0.99765625,0.12046875,4,4,4,0,0,0,4096,4.0,4.0,-0.009765625,3.0,0.0,-0.0234375,3.0,0.0,-0.017968750000000026,3.0,0.0,-0.011979166666666631,2.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4023,0.935,0.9390116579372271,0.99390625,0.12390625,5,5,5,0,0,0,5120,5.0,5.0,-0.003125,2.0,0.0,0.00104166666666664,2.0,0.0,-0.0006249999999999603,2.0,0.0,-0.0034375000000000005,3.0,0.0
ps_zero,naive,512,sm_ps_zero_naive_512,4024,0.93625,0.9401488778895929,0.99390625,0.12140625,4,4,4,0,0,0,4096,4.0,4.0,-0.013020833333333334,2.0,1.0,-0.010416666666666666,2.0,1.0,-0.010937499999999966,2.0,1.0,-0.0072916666666666685,2.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4025,0.951171875,0.953635433155779,0.9965625,0.09421875,2,2,2,0,0,0,2048,2.0,2.0,-0.03125,2.0,0.0,-0.0247395833333333,2.0,0.0,-0.02812499999999995,2.0,0.0,-0.0062499999999999,1.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4026,0.930859375,0.9356093715451255,0.99515625,0.1334375,4,4,4,0,0,0,4096,4.0,4.0,-0.009765625,2.0,0.0,-0.008463541666666675,3.0,0.0,-0.021874999999999964,3.0,1.0,-0.019010416666666634,3.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4027,0.94234375,0.9457616261803671,0.9978125,0.113125,2,2,2,0,0,0,2048,2.0,2.0,-0.0078125,1.0,0.0,-0.013020833333333301,1.0,0.0,-0.01250000000000005,1.0,0.0,-0.01054687499999995,1.0,0.0
ps_zero,naive,512,sm_ps_zero_naive_512,4028,0.93015625,0.9350950153700914,0.99921875,0.13890625,5,5,5,0,0,0,5120,5.0,5.0,-0.0046875,2.0,0.0,0.0005208333333333003,2.0,0.0,-0.0034375000000000195,2.0,0.0,-0.006054687500000025,2.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4029,0.926953125,0.9320688958712718,0.9965625,0.14265625,7,7,7,0,0,0,7168,7.0,7.0,0.004464285714285714,1.0,0.0,0.003720238095238086,3.0,0.0,0.00022321428571425616,3.0,0.0,-0.0014322916666666336,4.0,1.0
ps_zero,naive,512,sm_ps_zero_naive_512,4030,0.92875,0.9337128489558788,0.9975,0.14,4,4,4,0,0,0,4096,4.0,4.0,-0.00390625,2.0,0.0,-0.004557291666666649,2.0,0.0,-0.0035156249999999997,3.0,0.0,-0.0013671874999999748,3.0,0.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4001,0.955703125,0.9577493785685463,0.9965625,0.08515625,4,4,4,0,0,0,16000,4.0,4.0,-0.005859375,2.0,0.0,-0.0032552083333333252,2.0,0.0,-0.0062499999999999995,3.0,1.0,-0.0033854166666666668,2.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4002,0.963984375,0.9653747901655899,0.9975,0.06953125,3,3,3,0,0,0,12000,3.0,3.0,-0.013020833333333334,3.0,0.0,-0.0065104166666666505,2.0,1.0,-0.00624999999999995,2.0,1.0,-0.00703124999999995,2.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4003,0.954140625,0.9563678397958708,0.99859375,0.0903125,3,3,3,0,0,0,12000,3.0,3.0,-0.010416666666666666,2.0,0.0,-0.004340277777777767,2.0,0.0,-0.002604166666666633,3.0,0.0,-0.002604166666666633,2.0,0.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4004,0.96046875,0.9621237880881204,0.99640625,0.07546875,2,2,2,0,0,0,8000,2.0,2.0,0.0078125,0.0,0.0,0.0130208333333332,0.0,1.0,0.0109374999999999,0.0,1.0,0.00546875,0.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4005,0.96265625,0.9641450398496318,0.99796875,0.07265625,2,2,2,0,0,0,8000,2.0,2.0,0.0,1.0,0.0,0.0013020833333333,0.0,0.0,0.00078125,0.0,0.0,0.00078124999999995,1.0,0.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4006,0.962734375,0.9642098388176967,0.998125,0.07265625,5,5,5,0,0,0,20000,5.0,5.0,-0.001953125,1.0,1.0,-0.0019531250000000247,2.0,1.0,-0.0011718749999999499,3.0,1.0,-0.0033203124999999496,3.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4007,0.954375,0.9566684414679761,0.998125,0.089375,5,5,5,0,0,0,20000,5.0,5.0,0.0,3.0,1.0,-0.00065104166666665,2.0,1.0,-0.0019531249999999748,3.0,1.0,-0.0011718750000000002,2.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4008,0.9590625,0.9607964139840415,0.99703125,0.07890625,2,2,2,0,0,0,8000,2.0,2.0,0.0078125,0.0,0.0,0.0065104166666666505,0.0,0.0,0.00468749999999995,0.0,0.0,0.00625,0.0,0.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4009,0.95765625,0.9595395225082273,0.99796875,0.08265625,3,3,3,0,0,0,12000,3.0,3.0,-0.0026041666666666665,2.0,0.0,-0.0017361111111110997,1.0,0.0,0.00234375000000005,1.0,1.0,0.00039062500000005,1.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4010,0.96078125,0.9624529898613667,0.9990625,0.0775,4,4,4,0,0,0,16000,4.0,4.0,0.013671875,0.0,0.0,0.006076388888888899,1.0,1.0,0.004687500000000033,1.0,1.0,0.006510416666666634,1.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4011,0.9628125,0.9643583363041567,0.99765625,0.07203125,3,3,3,0,0,0,12000,3.0,3.0,0.0026041666666666665,1.0,0.0,0.005208333333333299,1.0,0.0,0.004687500000000034,1.0,0.0,0.0026041666666666665,1.0,0.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4012,0.956953125,0.9589101945665113,0.9971875,0.08328125,4,4,4,0,0,0,16000,4.0,4.0,-0.00390625,2.0,0.0,-0.0008680555555555999,1.0,1.0,-0.0020833333333333663,1.0,1.0,-0.0028645833333333336,3.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4013,0.963515625,0.9650320271099396,0.99828125,0.07125,4,4,4,0,0,0,16000,4.0,4.0,-0.00390625,2.0,0.0,0.0017361111111111333,1.0,1.0,0.0031249999999999993,1.0,1.0,0.0010416666666665999,1.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4014,0.96,0.9616695932857254,0.9971875,0.0771875,2,2,2,0,0,0,8000,2.0,2.0,-0.00390625,1.0,0.0,-0.00260416666666665,1.0,0.0,-0.0031249999999999997,1.0,0.0,0.003125,0.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4015,0.95609375,0.9580508084796129,0.99484375,0.08265625,4,4,4,0,0,0,16000,4.0,4.0,-0.0078125,3.0,1.0,-0.0008680555555555334,2.0,1.0,-0.0020833333333333663,1.0,1.0,-0.000781249999999967,1.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4016,0.95953125,0.9612671774498763,0.9978125,0.07875,2,2,2,0,0,0,8000,2.0,2.0,0.0,0.0,0.0,-0.00390624999999995,2.0,0.0,0.0015624999999999999,1.0,0.0,0.0015624999999999,0.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4017,0.95890625,0.9607141924021861,0.9975,0.0796875,6,6,6,0,0,0,24000,6.0,6.0,0.006510416666666667,0.0,0.0,0.004774305555555517,1.0,0.0,0.0023437499999999834,2.0,0.0,0.0031250000000000167,3.0,0.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4018,0.941171875,0.9447014523891721,0.99796875,0.115625,2,2,2,0,0,0,8000,2.0,2.0,-0.015625,2.0,0.0,-0.01432291666666665,1.0,0.0,-0.0125,1.0,0.0,-0.0265625,1.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4019,0.959609375,0.9613423844910294,0.9975,0.07828125,3,3,3,0,0,0,12000,3.0,3.0,0.0078125,0.0,1.0,0.0052083333333333495,1.0,1.0,0.0,1.0,1.0,-0.0011718750000000002,1.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4020,0.951875,0.9541917254955521,0.9959375,0.0921875,5,5,5,0,0,0,20000,5.0,5.0,0.0,1.0,0.0,-0.00104166666666664,3.0,0.0,0.0003125000000000198,2.0,0.0,0.0010937500000000402,3.0,0.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4021,0.954921875,0.957035557636279,0.99671875,0.086875,6,6,6,0,0,0,24000,6.0,6.0,0.005208333333333333,3.0,0.0,0.0030381944444444497,3.0,0.0,0.0005208333333332835,3.0,0.0,0.0028124999999999804,2.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4022,0.958515625,0.9603892598210312,0.9975,0.08046875,4,4,4,0,0,0,16000,4.0,4.0,0.005859375,1.0,0.0,-0.001302083333333325,3.0,0.0,-0.00390625,3.0,0.0,-0.0020833333333333333,2.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4023,0.960390625,0.9620341421637889,0.9965625,0.07578125,5,5,5,0,0,0,20000,5.0,5.0,0.0015625,1.0,0.0,-0.0020833333333333,2.0,0.0,-0.00156249999999996,3.0,0.0,-0.0026562499999999802,2.0,0.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4024,0.961171875,0.9628033458952607,0.99796875,0.075625,4,4,4,0,0,0,16000,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.0026041666666666665,2.0,1.0,-0.0018229166666667,2.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4025,0.959609375,0.9612524054654427,0.99703125,0.0778125,2,2,2,0,0,0,8000,2.0,2.0,-0.0078125,2.0,0.0,-0.0013020833333333,1.0,0.0,0.00312499999999995,0.0,0.0,0.0023437499999999,0.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4026,0.961328125,0.96286180003543,0.99640625,0.07375,4,4,4,0,0,0,16000,4.0,4.0,0.0,1.0,0.0,-0.00130208333333335,1.0,0.0,-0.0031249999999999668,1.0,1.0,-0.0015624999999999667,1.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4027,0.96015625,0.961834909290759,0.99734375,0.07703125,2,2,2,0,0,0,8000,2.0,2.0,0.0078125,0.0,0.0,0.0026041666666667,1.0,0.0,0.009375,0.0,0.0,0.005859375,1.0,0.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4028,0.956171875,0.958331427606828,0.99875,0.08640625,5,5,5,0,0,0,20000,5.0,5.0,0.0015625,2.0,0.0,0.00520833333333332,1.0,0.0,0.00343749999999996,2.0,0.0,0.003320312499999925,0.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4029,0.956953125,0.9589253626212304,0.9965625,0.08265625,7,7,7,0,0,0,28000,7.0,7.0,-0.004464285714285714,2.0,0.0,0.005952380952380943,2.0,0.0,0.004017857142857185,4.0,0.0,0.00638020833333335,4.0,1.0
ps_zero,naive,2000,sm_ps_zero_naive_2000,4030,0.961328125,0.9629024022608952,0.9965625,0.07390625,4,4,4,0,0,0,16000,4.0,4.0,0.0,0.0,0.0,-0.0013020833333333,2.0,0.0,0.0015625000000000248,1.0,0.0,0.0027343749999999252,1.0,0.0
ps_zero,point,512,sm_ps_zero_point_512,4001,0.947890625,0.9507483023476133,0.998125,0.10234375,4,4,3,1,128,128,4096,4.0,3.0,-0.015625,2.0,0.0,-0.011284722222222201,2.0,0.0,-0.009375,1.0,1.0,-0.006250000000000051,1.0,1.0
ps_zero,point,512,sm_ps_zero_point_512,4002,0.967421875,0.9685667866809688,0.99734375,0.0625,3,3,0,3,96,96,3072,3.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
ps_zero,point,512,sm_ps_zero_point_512,4003,0.95875,0.9605181801880058,0.9984375,0.0809375,3,3,1,2,96,96,3072,3.0,1.0,-0.015625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015625,0.0,0.0
ps_zero,point,512,sm_ps_zero_point_512,4004,0.948359375,0.9511046509787496,0.9971875,0.10046875,2,2,2,0,64,64,2048,2.0,2.0,0.0078125,0.0,0.0,0.0104166666666666,0.0,1.0,0.0,0.0,1.0,-0.0101562499999999,1.0,1.0
ps_zero,point,512,sm_ps_zero_point_512,4005,0.95109375,0.9536290145895798,0.99828125,0.09609375,2,2,2,0,64,64,2048,2.0,2.0,-0.0078125,1.0,0.0,-0.00390625,1.0,0.0,-0.01015624999999995,2.0,0.0,-0.00859374999999995,2.0,0.0
ps_zero,point,512,sm_ps_zero_point_512,4006,0.929765625,0.9347316261111155,0.99796875,0.1384375,5,5,3,2,160,160,5120,5.0,3.0,-0.0078125,2.0,0.0,-0.010416666666666699,2.0,0.0,-0.010937499999999966,2.0,0.0,-0.010156249999999966,2.0,0.0
ps_zero,point,512,sm_ps_zero_point_512,4007,0.934609375,0.9393138608588515,0.99875,0.12953125,5,5,3,2,160,160,5120,5.0,3.0,0.0026041666666666665,1.0,0.0,0.0008680555555555339,2.0,0.0,0.005208333333333333,2.0,0.0,0.0005208333333333662,2.0,0.0
ps_zero,point,512,sm_ps_zero_point_512,4008,0.9515625,0.95391770061721,0.9971875,0.0940625,2,2,1,1,64,64,2048,2.0,1.0,-0.0234375,1.0,0.0,-0.0182291666666666,1.0,0.0,-0.009375,1.0,0.0,-0.0101562499999999,1.0,0.0
ps_zero,point,512,sm_ps_zero_point_512,4009,0.947734375,0.9505881666665911,0.998125,0.10265625,3,3,3,0,96,96,3072,3.0,3.0,-0.018229166666666668,3.0,0.0,-0.015624999999999967,3.0,0.0,-0.0140625,2.0,1.0,-0.016406249999999952,2.0,1.0
ps_zero,point,512,sm_ps_zero_point_512,4010,0.931640625,0.9364716120923469,0.9990625,0.13578125,4,4,3,1,128,128,4096,4.0,3.0,0.015625,1.0,0.0,-0.0169270833333333,2.0,1.0,-0.0171874999999999,2.0,1.0,-0.019140624999999953,2.0,1.0
ps_zero,point,512,sm_ps_zero_point_512,4011,0.9346875,0.9389851999487264,0.99484375,0.12546875,3,3,2,1,96,96,3072,3.0,2.0,-0.0078125,1.0,0.0,-0.007812499999999948,1.0,0.0,-0.00234374999999995,1.0,0.0,-0.007812500000000002,1.0,0.0
ps_zero,point,512,sm_ps_zero_point_512,4012,0.951640625,0.9541453736654307,0.9971875,0.09390625,4,4,2,2,128,128,4096,4.0,2.0,-0.015625,2.0,0.0,-0.0234375,1.0,1.0,-0.0218749999999999,1.0,1.0,-0.0179687499999999,1.0,1.0
ps_zero,point,512,sm_ps_zero_point_512,4013,0.9546875,0.9570081268987175,0.9990625,0.0896875,4,4,3,1,128,128,4096,4.0,3.0,-0.005208333333333333,1.0,0.0,0.003472222222222233,2.0,0.0,0.0026041666666666665,1.0,0.0,0.0,2.0,0.0
ps_zero,point,512,sm_ps_zero_point_512,4014,0.9603125,0.9619764468099224,0.99765625,0.07703125,2,2,0,2,64,64,2048,2.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
ps_zero,point,512,sm_ps_zero_point_512,4015,0.96671875,0.9678956618855168,0.9975,0.0640625,4,4,0,4,128,128,4096,4.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
ps_zero,point,512,sm_ps_zero_point_512,4016,0.9521875,0.9546329410641241,0.9984375,0.0940625,2,2,1,1,64,64,2048,2.0,1.0,-0.015625,1.0,0.0,-0.0286458333333333,1.0,0.0,-0.0140624999999999,1.0,0.0,-0.0203125,1.0,0.0
ps_zero,point,512,sm_ps_zero_point_512,4017,0.9525,0.9548587914369552,0.9984375,0.0934375,6,6,2,4,192,192,6144,6.0,2.0,-0.0078125,1.0,0.0,0.0,1.0,0.0,0.00078125,0.0,0.0,0.00351562499999995,1.0,0.0
ps_zero,point,512,sm_ps_zero_point_512,4018,0.96,0.9616993292745708,0.99703125,0.07703125,2,2,0,2,64,64,2048,2.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0
ps_zero,point,512,sm_ps_zero_point_512,4019,0.962890625,0.964316803927694,0.9975,0.07171875,3,3,1,2,96,96,3072,3.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0,,0.0,1.0
ps_zero,point,512,sm_ps_zero_point_512,4020,0.949921875,0.9524468346497074,0.9965625,0.09671875,5,5,3,2,160,160,5120,5.0,3.0,-0.0026041666666666665,1.0,0.0,-6.649773324577761e-17,1.0,0.0,-0.0020833333333333663,1.0,0.0,-0.0002604166666666004,2.0,0.0
