scenario,policy,transformer_policy,arm,seed,ba,attack_f1,attack_recall,fpr,triggers,candidates_trained,commits,rejects,labels_total,labels_probe,labels_candidate,n_resolved_proposals,n_commits_logged,mean_delta_res1,harmful_commits_h1,censored_h1,mean_delta_res3,harmful_commits_h3,censored_h3,mean_delta_res5,harmful_commits_h5,censored_h5,mean_delta_res10,harmful_commits_h10,censored_h10
unsw_full,naive,own_transformer_per_model,sp_unsw_full_naive_own,3021,0.850859375,0.8676836326012451,0.970625,0.26890625,3,3,3,0,0,0,3072,3.0,3.0,0.028645833333333332,1.0,0.0,0.030381944444444434,1.0,0.0,0.026041666666666668,1.0,0.0,0.027083333333333303,1.0,0.0
unsw_full,naive,own_transformer_per_model,sp_unsw_full_naive_own,3022,0.848515625,0.8640325183241993,0.954375,0.25734375,3,3,3,0,0,0,3072,3.0,3.0,0.020833333333333332,0.0,0.0,0.0208333333333333,0.0,0.0,0.017708333333333267,1.0,0.0,0.0184895833333333,1.0,0.0
unsw_full,naive,own_transformer_per_model,sp_unsw_full_naive_own,3023,0.85828125,0.8715327389063635,0.9578125,0.24125,2,2,2,0,0,0,2048,2.0,2.0,0.03125,0.0,0.0,0.01432291666666675,1.0,0.0,0.02031249999999995,0.0,0.0,0.01953125,0.0,0.0
unsw_full,naive,own_transformer_per_model,sp_unsw_full_naive_own,3024,0.855546875,0.869695266054178,0.95984375,0.24875,2,2,2,0,0,0,2048,2.0,2.0,-0.00390625,1.0,0.0,0.0,1.0,0.0,0.00468749999999995,1.0,0.0,0.007031249999999999,1.0,0.0
unsw_full,naive,own_transformer_per_model,sp_unsw_full_naive_own,3025,0.854296875,0.8691281176076009,0.96296875,0.254375,3,3,3,0,0,0,3072,3.0,3.0,0.018229166666666668,0.0,0.0,0.0190972222222222,0.0,0.0,0.01875,0.0,0.0,0.01875,0.0,0.0
unsw_full,naive,own_transformer_per_model,sp_unsw_full_naive_own,3026,0.855390625,0.8693299240218697,0.956875,0.24609375,3,3,3,0,0,0,3072,3.0,3.0,0.0078125,1.0,0.0,0.0104166666666666,1.0,0.0,0.0078125,1.0,0.0,0.008333333333333302,1.0,0.0
unsw_full,naive,own_transformer_per_model,sp_unsw_full_naive_own,3027,0.85515625,0.8701391774847367,0.965625,0.2553125,3,3,3,0,0,0,3072,3.0,3.0,0.013020833333333334,0.0,0.0,0.013020833333333334,1.0,0.0,0.017708333333333336,1.0,0.0,0.021093749999999967,1.0,0.0
unsw_full,naive,own_transformer_per_model,sp_unsw_full_naive_own,3028,0.8553125,0.8707146733544556,0.9703125,0.2596875,2,2,2,0,0,0,2048,2.0,2.0,0.0234375,0.0,0.0,0.015625,0.0,0.0,0.0257812499999999,0.0,0.0,0.024218749999999997,0.0,0.0
unsw_full,naive,own_transformer_per_model,sp_unsw_full_naive_own,3029,0.856328125,0.8704606084738221,0.9615625,0.24890625,3,3,3,0,0,0,3072,3.0,3.0,0.0,1.0,0.0,0.006076388888888933,1.0,0.0,0.004687500000000001,1.0,0.0,0.008072916666666633,1.0,0.0
unsw_full,naive,own_transformer_per_model,sp_unsw_full_naive_own,3030,0.848359375,0.86425989329242,0.95953125,0.2628125,3,3,3,0,0,0,3072,3.0,3.0,0.0078125,1.0,0.0,0.013020833333333334,1.0,0.0,0.016666666666666666,1.0,0.0,0.013541666666666632,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3001,0.845,0.8593594755485868,0.9459375,0.2559375,3,3,3,0,96,96,3072,3.0,3.0,0.036458333333333336,0.0,0.0,0.030381944444444434,1.0,0.0,0.020833333333333332,1.0,0.0,0.017447916666666667,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3002,0.83546875,0.8560736151528028,0.97046875,0.29953125,3,3,2,1,96,96,3072,3.0,2.0,0.0234375,0.0,0.0,0.020833333333333197,0.0,0.0,0.01796875,0.0,0.0,0.014843749999999949,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3003,0.844375,0.8626285379621494,0.97015625,0.28140625,3,3,3,0,96,96,3072,3.0,3.0,0.018229166666666668,1.0,0.0,0.018229166666666668,1.0,0.0,0.015624999999999936,1.0,0.0,0.01171875,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3004,0.853203125,0.8673489912553436,0.95453125,0.248125,3,3,2,1,96,96,3072,3.0,2.0,0.015625,0.0,0.0,0.022135416666666602,0.0,0.0,0.01953124999999995,0.0,0.0,0.018359375,0.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3005,0.83546875,0.856356073659526,0.9703125,0.299375,3,3,3,0,96,96,3072,3.0,3.0,0.046875,0.0,0.0,0.036458333333333336,1.0,0.0,0.029166666666666664,1.0,0.0,0.028645833333333332,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3006,0.8503125,0.8647042653467308,0.9521875,0.2515625,2,2,2,0,64,64,2048,2.0,2.0,0.01171875,0.0,0.0,0.0260416666666666,0.0,0.0,0.02343749999999995,0.0,0.0,0.02265624999999995,0.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3007,0.841875,0.8602988872221231,0.9690625,0.2853125,4,4,3,1,128,128,4096,4.0,3.0,0.028645833333333332,1.0,0.0,0.02170138888888883,1.0,0.0,0.015625,1.0,0.0,0.016406249999999966,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3008,0.838671875,0.8520678504277903,0.92671875,0.249375,2,2,2,0,64,64,2048,2.0,2.0,0.01171875,0.0,0.0,0.02213541666666665,0.0,0.0,0.009375,0.0,0.0,0.00585937499999995,0.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3009,0.846640625,0.8611824001404486,0.9484375,0.25515625,5,5,2,3,160,160,5120,5.0,2.0,0.0234375,0.0,0.0,0.0546875,0.0,0.0,0.04687499999999995,0.0,0.0,0.0218749999999999,0.0,1.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3010,0.834375,0.853936978525112,0.96140625,0.29265625,3,3,3,0,96,96,3072,3.0,3.0,0.028645833333333332,0.0,0.0,0.0130208333333333,0.0,1.0,0.0085937499999999,0.0,1.0,0.0039062499999999497,0.0,1.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3011,0.842421875,0.8575867671567573,0.94515625,0.2603125,2,2,2,0,64,64,2048,2.0,2.0,-0.00390625,1.0,0.0,0.0052083333333333495,1.0,0.0,0.00234375000000005,1.0,0.0,0.008984375000000051,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3012,0.839296875,0.8565099520294452,0.951875,0.27328125,3,3,2,1,96,96,3072,3.0,2.0,0.03125,1.0,0.0,0.02864583333333335,1.0,0.0,0.030468749999999996,1.0,0.0,0.026562499999999996,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3013,0.85015625,0.8641146091386491,0.94859375,0.24828125,4,4,3,1,128,128,4096,4.0,3.0,0.0234375,1.0,0.0,0.018229166666666633,1.0,0.0,0.026041666666666668,1.0,0.0,0.023697916666666666,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3014,0.836796875,0.8558835120904663,0.96265625,0.2890625,3,3,3,0,96,96,3072,3.0,3.0,0.010416666666666666,1.0,0.0,0.022569444444444434,1.0,0.0,0.027604166666666666,1.0,0.0,0.024479166666666666,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3015,0.862890625,0.8744288292770998,0.9515625,0.22578125,3,3,3,0,96,96,3072,3.0,3.0,0.0026041666666666665,0.0,0.0,0.021701388888888836,0.0,0.0,0.01927083333333327,0.0,0.0,0.019270833333333365,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3016,0.844453125,0.8611692384319808,0.9590625,0.27015625,4,4,3,1,128,128,4096,4.0,3.0,0.0026041666666666665,1.0,0.0,0.008680555555555499,1.0,0.0,0.004166666666666634,1.0,0.0,0.0028645833333333665,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3017,0.831640625,0.8499399330338687,0.94796875,0.2846875,4,4,2,2,128,128,4096,4.0,2.0,-0.03125,2.0,0.0,-0.0078124999999999,2.0,0.0,-0.00078125,1.0,0.0,0.0007812500000000499,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3018,0.843046875,0.8589414740681036,0.95421875,0.268125,4,4,3,1,128,128,4096,4.0,3.0,0.0026041666666666665,1.0,0.0,0.009548611111111067,0.0,0.0,0.0062499999999999665,0.0,0.0,0.010677083333333332,0.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3019,0.847265625,0.8617747483804805,0.94890625,0.254375,3,3,3,0,96,96,3072,3.0,3.0,0.026041666666666668,0.0,0.0,0.012152777777777702,1.0,0.0,0.0072916666666667,1.0,0.0,0.0098958333333333,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3020,0.84484375,0.8607970191297787,0.95390625,0.26421875,4,4,2,2,128,128,4096,4.0,2.0,0.02734375,1.0,0.0,0.0247395833333333,0.0,0.0,0.01484374999999995,0.0,0.0,0.0109374999999999,0.0,1.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3021,0.8459375,0.8645602611020832,0.97734375,0.28546875,3,3,3,0,96,96,3072,3.0,3.0,0.015625,1.0,0.0,0.0251736111111111,1.0,0.0,0.02291666666666663,1.0,0.0,0.023697916666666635,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3022,0.8446875,0.8601121287068219,0.94796875,0.25859375,4,4,3,1,128,128,4096,4.0,3.0,0.010416666666666666,2.0,0.0,-0.0026041666666666665,2.0,0.0,0.0026041666666667337,2.0,0.0,0.007031250000000068,2.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3023,0.85078125,0.8657276662249542,0.958125,0.2565625,2,2,2,0,64,64,2048,2.0,2.0,0.0234375,0.0,0.0,0.01171875,1.0,0.0,0.011718749999999951,0.0,0.0,0.0175781249999999,0.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3024,0.84828125,0.8642195588842356,0.960625,0.2640625,2,2,2,0,64,64,2048,2.0,2.0,-0.0078125,1.0,0.0,-0.0026041666666666,1.0,0.0,0.00468750000000005,1.0,0.0,0.005078125,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3025,0.84609375,0.8616607089205215,0.9546875,0.2625,3,3,3,0,96,96,3072,3.0,3.0,0.0026041666666666665,1.0,0.0,0.006076388888888867,0.0,0.0,0.008333333333333333,0.0,0.0,0.008333333333333333,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3026,0.845703125,0.8623330901291212,0.95953125,0.268125,3,3,2,1,96,96,3072,3.0,2.0,0.03125,0.0,0.0,0.02994791666666665,0.0,0.0,0.02734375,0.0,0.0,0.025,0.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3027,0.842109375,0.8594443391444831,0.9609375,0.27671875,3,3,3,0,96,96,3072,3.0,3.0,-0.005208333333333333,1.0,0.0,0.0078125,1.0,0.0,0.0041666666666667,1.0,0.0,0.012499999999999933,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3028,0.8421875,0.8604861398596109,0.96796875,0.28359375,2,2,2,0,64,64,2048,2.0,2.0,0.0234375,0.0,0.0,0.00390625,0.0,0.0,0.011718749999999951,0.0,0.0,0.01640625,0.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3029,0.84796875,0.8635128088182822,0.958125,0.2621875,3,3,3,0,96,96,3072,3.0,3.0,0.020833333333333332,0.0,0.0,0.012152777777777768,1.0,0.0,0.012499999999999968,1.0,0.0,0.01171875,1.0,0.0
unsw_full,point,frozen_initial_transformer,sp_unsw_full_point_froz,3030,0.843515625,0.8606425472899152,0.960625,0.27359375,3,3,2,1,96,96,3072,3.0,2.0,0.0234375,0.0,0.0,0.01171875,1.0,0.0,0.01953125,1.0,0.0,0.018750000000000048,1.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3001,0.85859375,0.8715822046371181,0.95703125,0.23984375,3,3,3,0,96,96,3072,3.0,3.0,0.026041666666666668,0.0,0.0,0.04079861111111117,1.0,0.0,0.03333333333333333,1.0,0.0,0.027083333333333334,1.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3002,0.8540625,0.8679970120851845,0.9553125,0.2471875,3,3,2,1,96,96,3072,3.0,2.0,0.03515625,0.0,0.0,0.015625,1.0,0.0,0.014843750000000051,1.0,0.0,0.017578125,1.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3003,0.858125,0.8716047010286254,0.95765625,0.24140625,3,3,3,0,96,96,3072,3.0,3.0,0.018229166666666668,1.0,0.0,0.013888888888888867,1.0,0.0,0.009374999999999967,0.0,0.0,0.012239583333333299,0.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3004,0.86328125,0.8758385765333806,0.956875,0.2303125,2,2,2,0,64,64,2048,2.0,2.0,-0.00390625,1.0,0.0,0.0130208333333334,1.0,0.0,0.0234375,1.0,0.0,0.033984375,0.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3005,0.851484375,0.8675026532108114,0.96578125,0.2628125,4,4,2,2,128,128,4096,4.0,2.0,0.015625,1.0,0.0,0.04296874999999995,0.0,0.0,0.034375,1.0,0.0,0.037109375,1.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3006,0.85734375,0.871055378578391,0.9584375,0.24375,2,2,2,0,64,64,2048,2.0,2.0,0.01171875,0.0,0.0,0.02604166666666665,0.0,0.0,0.02734375,0.0,0.0,0.030468749999999947,0.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3007,0.85578125,0.8702088591359198,0.96046875,0.24890625,5,5,3,2,160,160,5120,5.0,3.0,0.028645833333333332,1.0,0.0,0.0321180555555555,1.0,0.0,0.028125,1.0,0.0,0.0247395833333333,1.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3008,0.850703125,0.8653119365840177,0.95421875,0.2528125,3,3,2,1,96,96,3072,3.0,2.0,0.0234375,1.0,0.0,0.04296874999999995,0.0,0.0,0.0359375,0.0,0.0,0.03476562499999995,0.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3009,0.858203125,0.8724642530368112,0.96578125,0.249375,4,4,2,2,128,128,4096,4.0,2.0,0.015625,0.0,0.0,0.0078125,0.0,1.0,0.0203124999999999,0.0,1.0,0.0265625,0.0,1.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3010,0.845546875,0.8624585137917211,0.96203125,0.2709375,3,3,2,1,96,96,3072,3.0,2.0,0.04296875,0.0,0.0,0.04166666666666665,0.0,0.0,0.04609374999999995,0.0,0.0,0.0140624999999999,0.0,1.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3011,0.849140625,0.8654117759174704,0.96453125,0.26625,4,4,2,2,128,128,4096,4.0,2.0,0.0390625,1.0,0.0,0.0338541666666667,1.0,0.0,0.03906250000000005,1.0,0.0,0.03671875000000005,1.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3012,0.8534375,0.8684016796832336,0.960625,0.25375,3,3,2,1,96,96,3072,3.0,2.0,0.0625,1.0,0.0,0.04036458333333335,1.0,0.0,0.03359375,1.0,0.0,0.02382812499999995,1.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3013,0.848125,0.8643123001431964,0.96140625,0.26515625,3,3,2,1,96,96,3072,3.0,2.0,-0.01171875,1.0,0.0,0.0013020833333333495,1.0,0.0,0.0078125,1.0,0.0,0.013281250000000001,1.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3014,0.84953125,0.865811620256955,0.96453125,0.26546875,3,3,3,0,96,96,3072,3.0,3.0,0.0234375,1.0,0.0,0.019097222222222234,1.0,0.0,0.022916666666666637,1.0,0.0,0.02395833333333333,1.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3015,0.860234375,0.8715241403444558,0.9453125,0.22484375,3,3,3,0,96,96,3072,3.0,3.0,-0.0078125,1.0,0.0,0.013020833333333301,1.0,0.0,0.012500000000000002,1.0,0.0,0.009114583333333334,1.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3016,0.861796875,0.8758051236332927,0.96953125,0.2459375,4,4,4,0,128,128,4096,4.0,4.0,0.009765625,1.0,0.0,0.0039062499999999757,1.0,0.0,0.009374999999999975,1.0,0.0,0.012499999999999976,1.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3017,0.84265625,0.8600531960010288,0.961875,0.2765625,4,4,2,2,128,128,4096,4.0,2.0,0.0,1.0,0.0,0.0052083333333333,0.0,0.0,0.01171874999999995,0.0,0.0,0.014062499999999999,0.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3018,0.85375,0.8689484663782401,0.96578125,0.25828125,4,4,3,1,128,128,4096,4.0,3.0,0.036458333333333336,0.0,0.0,0.029513888888888867,0.0,0.0,0.024999999999999967,0.0,0.0,0.022916666666666637,0.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3019,0.860390625,0.8738696926579604,0.96375,0.24296875,3,3,2,1,96,96,3072,3.0,2.0,0.015625,0.0,0.0,0.01432291666666665,0.0,0.0,0.01874999999999995,0.0,0.0,0.0203125,0.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3020,0.85296875,0.8678067472838749,0.96078125,0.25484375,3,3,2,1,96,96,3072,3.0,2.0,0.01171875,0.0,0.0,0.01432291666666665,0.0,0.0,0.01015625,0.0,0.0,0.008984375,0.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3021,0.850859375,0.8676836326012451,0.970625,0.26890625,3,3,3,0,96,96,3072,3.0,3.0,0.028645833333333332,1.0,0.0,0.030381944444444434,1.0,0.0,0.026041666666666668,1.0,0.0,0.027083333333333303,1.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3022,0.846171875,0.8635878487668057,0.96734375,0.275,3,3,2,1,96,96,3072,3.0,2.0,0.046875,0.0,0.0,0.02734375,0.0,0.0,0.0171875,1.0,0.0,0.01679687499999995,1.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3023,0.85828125,0.8715327389063635,0.9578125,0.24125,2,2,2,0,64,64,2048,2.0,2.0,0.03125,0.0,0.0,0.01432291666666675,1.0,0.0,0.02031249999999995,0.0,0.0,0.01953125,0.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3024,0.855546875,0.869695266054178,0.95984375,0.24875,2,2,2,0,64,64,2048,2.0,2.0,-0.00390625,1.0,0.0,0.0,1.0,0.0,0.00468749999999995,1.0,0.0,0.007031249999999999,1.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3025,0.854296875,0.8691281176076009,0.96296875,0.254375,3,3,3,0,96,96,3072,3.0,3.0,0.018229166666666668,0.0,0.0,0.0190972222222222,0.0,0.0,0.01875,0.0,0.0,0.01875,0.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3026,0.8521875,0.8675301746655851,0.96265625,0.25828125,3,3,2,1,96,96,3072,3.0,2.0,0.04296875,0.0,0.0,0.03515625,0.0,0.0,0.0296874999999999,0.0,0.0,0.03242187499999995,0.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3027,0.84328125,0.8627557574297409,0.9784375,0.291875,4,4,1,3,128,128,4096,4.0,1.0,0.0390625,0.0,0.0,0.0520833333333333,0.0,0.0,0.040625,0.0,0.0,0.0421875,0.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3028,0.8553125,0.8707146733544556,0.9703125,0.2596875,2,2,2,0,64,64,2048,2.0,2.0,0.0234375,0.0,0.0,0.015625,0.0,0.0,0.0257812499999999,0.0,0.0,0.024218749999999997,0.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3029,0.855703125,0.8698957592124139,0.96078125,0.249375,3,3,2,1,96,96,3072,3.0,2.0,0.0078125,0.0,0.0,0.01171875,0.0,0.0,0.01875,0.0,0.0,0.020703125,0.0,0.0
unsw_full,point,own_transformer_per_model,sp_unsw_full_point_own,3030,0.85328125,0.868013639579657,0.96125,0.2546875,3,3,2,1,96,96,3072,3.0,2.0,0.015625,1.0,0.0,0.009114583333333301,1.0,0.0,0.0140625,0.0,0.0,0.012890625,0.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3001,0.8446875,0.8607479097892999,0.95609375,0.26671875,4,4,2,2,128,128,4096,4.0,2.0,0.02734375,0.0,0.0,0.022135416666666602,0.0,0.0,0.02109374999999995,0.0,0.0,0.01796875000000005,1.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3002,0.841171875,0.8596273034322295,0.96484375,0.2825,5,5,1,4,160,160,5120,5.0,1.0,0.0390625,0.0,0.0,0.0286458333333333,0.0,0.0,0.0406249999999999,0.0,0.0,0.05390625,0.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3003,0.847109375,0.8629439138776178,0.95609375,0.261875,6,6,2,4,192,192,6144,6.0,2.0,0.0234375,0.0,0.0,0.0208333333333333,0.0,0.0,0.01796874999999995,0.0,0.0,0.012499999999999949,0.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3004,0.853203125,0.8673489912553436,0.95453125,0.248125,3,3,2,1,96,96,3072,3.0,2.0,0.015625,0.0,0.0,0.022135416666666602,0.0,0.0,0.01953124999999995,0.0,0.0,0.018359375,0.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3005,0.84453125,0.8613684423233741,0.960625,0.2715625,4,4,3,1,128,128,4096,4.0,3.0,0.0234375,0.0,0.0,0.0190972222222222,0.0,0.0,0.014583333333333268,0.0,0.0,0.0135416666666666,0.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3006,0.84703125,0.8628077800656251,0.9571875,0.263125,4,4,2,2,128,128,4096,4.0,2.0,0.03125,0.0,0.0,0.022135416666666602,0.0,0.0,0.01796874999999995,0.0,0.0,0.0195312499999999,0.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3007,0.84375,0.8619654325376667,0.96984375,0.28234375,8,8,2,6,256,256,8192,8.0,2.0,0.02734375,0.0,0.0,0.0104166666666667,0.0,1.0,0.0187499999999999,0.0,1.0,0.0171875,0.0,1.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3008,0.8415625,0.8535532638334133,0.92203125,0.23890625,4,4,2,2,128,128,4096,4.0,2.0,0.0234375,0.0,0.0,0.03515625,0.0,0.0,0.022656250000000003,0.0,0.0,0.01796875,0.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3009,0.847109375,0.8636250084998287,0.96265625,0.2684375,6,6,1,5,192,192,6144,6.0,1.0,0.0546875,0.0,0.0,0.0729166666666666,0.0,0.0,0.0593749999999999,0.0,0.0,0.06015625,0.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3010,0.838125,0.8544403294513736,0.94640625,0.27015625,3,3,2,1,96,96,3072,3.0,2.0,0.01171875,0.0,0.0,0.015625,0.0,0.0,0.0132812499999999,0.0,0.0,0.00898437499999995,0.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3011,0.841875,0.8585845413474058,0.9565625,0.2728125,3,3,2,1,96,96,3072,3.0,2.0,-0.00390625,1.0,0.0,0.00390625000000005,1.0,0.0,0.00703124999999995,1.0,0.0,0.015234374999999951,0.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3012,0.839296875,0.8565099520294452,0.951875,0.27328125,3,3,2,1,96,96,3072,3.0,2.0,0.03125,1.0,0.0,0.02864583333333335,1.0,0.0,0.030468749999999996,1.0,0.0,0.026562499999999996,1.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3013,0.8425,0.8602695173861558,0.96109375,0.27609375,4,4,2,2,128,128,4096,4.0,2.0,-0.00390625,1.0,0.0,-4.9873299934333204e-17,1.0,0.0,0.00234375,1.0,0.0,-0.0007812500000000501,1.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3014,0.84015625,0.8576934097226112,0.9571875,0.276875,4,4,3,1,128,128,4096,4.0,3.0,0.015625,1.0,0.0,0.0269097222222222,1.0,0.0,0.026041666666666668,1.0,0.0,0.022135416666666633,1.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3015,0.84984375,0.865990568487417,0.96453125,0.26484375,4,4,2,2,128,128,4096,4.0,2.0,0.0234375,0.0,0.0,0.01171875,0.0,0.0,0.00859374999999995,0.0,0.0,0.0093749999999999,0.0,1.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3016,0.85234375,0.8667625766069775,0.95703125,0.25234375,4,4,2,2,128,128,4096,4.0,2.0,0.02734375,0.0,0.0,0.01171874999999995,0.0,0.0,0.02109374999999995,0.0,0.0,0.02109374999999995,0.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3017,0.831171875,0.8496300758761075,0.95,0.28765625,5,5,1,4,160,160,5120,5.0,1.0,0.015625,0.0,0.0,0.0078125,0.0,0.0,0.0046874999999999,0.0,0.0,0.009375,0.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3018,0.843046875,0.8589414740681036,0.95421875,0.268125,4,4,3,1,128,128,4096,4.0,3.0,0.0026041666666666665,1.0,0.0,0.009548611111111067,0.0,0.0,0.0062499999999999665,0.0,0.0,0.010677083333333332,0.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3019,0.843203125,0.8605653243569367,0.96390625,0.2775,4,4,1,3,128,128,4096,4.0,1.0,0.015625,0.0,0.0,0.015625,0.0,0.0,0.0265624999999999,0.0,0.0,0.02734375,0.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3020,0.84484375,0.8607970191297787,0.95390625,0.26421875,4,4,2,2,128,128,4096,4.0,2.0,0.02734375,1.0,0.0,0.0247395833333333,0.0,0.0,0.01484374999999995,0.0,0.0,0.0109374999999999,0.0,1.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3021,0.834140625,0.8570251528243543,0.98625,0.31796875,3,3,2,1,96,96,3072,3.0,2.0,0.015625,1.0,0.0,0.02473958333333335,1.0,0.0,0.0234375,1.0,0.0,0.023046875,1.0,0.0
unsw_full,strict,frozen_initial_transformer,sp_unsw_full_strict_froz,3022,0.8446875,0.8601121287068219,0.94796875,0.25859375,4,4,3,1,128,128,4096,4.0,3.0,0.010416666666666666,2.0,0.0,-0.0026041666666666665,2.0,0.0,0.0026041666666667337,2.0,0.0,0.007031250000000068,2.0,0.0
