source,tier,path,seed,method,scenario,window,balanced_accuracy,adapted
,,,1,no_adaptation,paulixz_r1,0,0.9375,0.0
,,,1,no_adaptation,paulixz_r1,1,0.921875,0.0
,,,1,no_adaptation,paulixz_r1,2,0.9453125,0.0
,,,1,no_adaptation,paulixz_r1,3,0.9296875,0.0
,,,1,no_adaptation,paulixz_r1,4,0.9375,0.0
,,,1,no_adaptation,paulixz_r1,5,0.9140625,0.0
,,,1,no_adaptation,paulixz_r1,6,0.9453125,0.0
,,,1,no_adaptation,paulixz_r1,7,0.9375,0.0
,,,1,no_adaptation,paulixz_r1,8,0.9140625,0.0
,,,1,no_adaptation,paulixz_r1,9,0.9140625,0.0
,,,1,no_adaptation,paulixz_r1,10,0.9140625,0.0
,,,1,no_adaptation,paulixz_r1,11,0.921875,0.0
,,,1,no_adaptation,paulixz_r1,12,0.9296875,0.0
,,,1,no_adaptation,paulixz_r1,13,0.890625,0.0
,,,1,no_adaptation,paulixz_r1,14,0.890625,0.0
,,,1,no_adaptation,paulixz_r1,15,0.8828125,0.0
,,,1,no_adaptation,paulixz_r1,16,0.859375,0.0
,,,1,no_adaptation,paulixz_r1,17,0.9140625,0.0
,,,1,no_adaptation,paulixz_r1,18,0.890625,0.0
,,,1,no_adaptation,paulixz_r1,19,0.875,0.0
,,,1,no_adaptation,paulixz_r1,20,0.890625,0.0
,,,1,no_adaptation,paulixz_r1,21,0.90625,0.0
,,,1,no_adaptation,paulixz_r1,22,0.890625,0.0
,,,1,no_adaptation,paulixz_r1,23,0.875,0.0
,,,1,no_adaptation,paulixz_r1,24,0.84375,0.0
,,,1,no_adaptation,paulixz_r1,25,0.875,0.0
,,,1,no_adaptation,paulixz_r1,26,0.8515625,0.0
,,,1,no_adaptation,paulixz_r1,27,0.875,0.0
,,,1,no_adaptation,paulixz_r1,28,0.875,0.0
,,,1,no_adaptation,paulixz_r1,29,0.8359375,0.0
,,,1,no_adaptation,paulixz_r1,30,0.8515625,0.0
,,,1,no_adaptation,paulixz_r1,31,0.875,0.0
,,,1,no_adaptation,paulixz_r1,32,0.859375,0.0
,,,1,no_adaptation,paulixz_r1,33,0.84375,0.0
,,,1,no_adaptation,paulixz_r1,34,0.8203125,0.0
,,,1,no_adaptation,paulixz_r1,35,0.796875,0.0
,,,1,no_adaptation,paulixz_r1,36,0.828125,0.0
,,,1,no_adaptation,paulixz_r1,37,0.828125,0.0
,,,1,no_adaptation,paulixz_r1,38,0.8046875,0.0
,,,1,no_adaptation,paulixz_r1,39,0.828125,0.0
,,,1,no_adaptation,paulixz_r1,40,0.7890625,0.0
,,,1,no_adaptation,paulixz_r1,41,0.8203125,0.0
,,,1,no_adaptation,paulixz_r1,42,0.875,0.0
,,,1,no_adaptation,paulixz_r1,43,0.8125,0.0
,,,1,no_adaptation,paulixz_r1,44,0.8203125,0.0
,,,1,no_adaptation,paulixz_r1,45,0.7109375,0.0
,,,1,no_adaptation,paulixz_r1,46,0.8046875,0.0
,,,1,no_adaptation,paulixz_r1,47,0.78125,0.0
,,,1,no_adaptation,paulixz_r1,48,0.765625,0.0
,,,1,no_adaptation,paulixz_r1,49,0.7734375,0.0
,,,1,no_adaptation,paulixz_r1,50,0.7265625,0.0
,,,1,no_adaptation,paulixz_r1,51,0.7265625,0.0
,,,1,no_adaptation,paulixz_r1,52,0.7734375,0.0
,,,1,no_adaptation,paulixz_r1,53,0.7421875,0.0
,,,1,no_adaptation,paulixz_r1,54,0.7578125,0.0
,,,1,no_adaptation,paulixz_r1,55,0.7734375,0.0
,,,1,no_adaptation,paulixz_r1,56,0.7265625,0.0
,,,1,no_adaptation,paulixz_r1,57,0.765625,0.0
,,,1,no_adaptation,paulixz_r1,58,0.8046875,0.0
,,,1,no_adaptation,paulixz_r1,59,0.7578125,0.0
,,,1,no_adaptation,paulixz_r1,60,0.6953125,0.0
,,,1,no_adaptation,paulixz_r1,61,0.7265625,0.0
,,,1,no_adaptation,paulixz_r1,62,0.734375,0.0
,,,1,no_adaptation,paulixz_r1,63,0.7109375,0.0
,,,1,no_adaptation,paulixz_r1,64,0.734375,0.0
,,,1,no_adaptation,paulixz_r1,65,0.6875,0.0
,,,1,no_adaptation,paulixz_r1,66,0.6953125,0.0
,,,1,no_adaptation,paulixz_r1,67,0.7421875,0.0
,,,1,no_adaptation,paulixz_r1,68,0.6953125,0.0
,,,1,no_adaptation,paulixz_r1,69,0.6875,0.0
,,,1,no_adaptation,paulixz_r1,70,0.7109375,0.0
,,,1,no_adaptation,paulixz_r1,71,0.6953125,0.0
,,,1,no_adaptation,paulixz_r1,72,0.6640625,0.0
,,,1,no_adaptation,paulixz_r1,73,0.6953125,0.0
,,,1,no_adaptation,paulixz_r1,74,0.6875,0.0
,,,1,no_adaptation,paulixz_r1,75,0.640625,0.0
,,,1,no_adaptation,paulixz_r1,76,0.71875,0.0
,,,1,no_adaptation,paulixz_r1,77,0.6640625,0.0
,,,1,no_adaptation,paulixz_r1,78,0.6953125,0.0
,,,1,no_adaptation,paulixz_r1,79,0.65625,0.0
,,,1,no_adaptation,paulixz_r1,80,0.6640625,0.0
,,,1,no_adaptation,paulixz_r1,81,0.6640625,0.0
,,,1,no_adaptation,paulixz_r1,82,0.6328125,0.0
,,,1,no_adaptation,paulixz_r1,83,0.6328125,0.0
,,,1,no_adaptation,paulixz_r1,84,0.640625,0.0
,,,1,no_adaptation,paulixz_r1,85,0.6015625,0.0
,,,1,no_adaptation,paulixz_r1,86,0.6015625,0.0
,,,1,no_adaptation,paulixz_r1,87,0.6171875,0.0
,,,1,no_adaptation,paulixz_r1,88,0.6328125,0.0
,,,1,no_adaptation,paulixz_r1,89,0.6015625,0.0
,,,1,no_adaptation,paulixz_r1,90,0.625,0.0
,,,1,no_adaptation,paulixz_r1,91,0.578125,0.0
,,,1,no_adaptation,paulixz_r1,92,0.6484375,0.0
,,,1,no_adaptation,paulixz_r1,93,0.6796875,0.0
,,,1,no_adaptation,paulixz_r1,94,0.578125,0.0
,,,1,no_adaptation,paulixz_r1,95,0.6328125,0.0
,,,1,no_adaptation,paulixz_r1,96,0.5859375,0.0
,,,1,no_adaptation,paulixz_r1,97,0.578125,0.0
,,,1,no_adaptation,paulixz_r1,98,0.5546875,0.0
,,,1,no_adaptation,paulixz_r1,99,0.5625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,0,0.9375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,1,0.96875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,2,0.9453125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,3,0.953125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,4,0.921875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,5,0.9453125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,6,0.875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,7,0.8984375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,8,0.9296875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,9,0.921875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,10,0.9140625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,11,0.8984375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,12,0.8828125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,13,0.8828125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,14,0.875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,15,0.90625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,16,0.8984375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,17,0.84375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,18,0.875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,19,0.8671875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,20,0.8203125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,21,0.8671875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,22,0.890625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,23,0.84375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,24,0.8828125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,25,0.8671875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,26,0.8359375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,27,0.84375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,28,0.875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,29,0.796875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,30,0.875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,31,0.8359375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,32,0.859375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,33,0.8515625,1.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,34,0.6015625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,35,0.625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,36,0.6328125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,37,0.5703125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,38,0.59375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,39,0.640625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,40,0.6171875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,41,0.625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,42,0.59375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,43,0.6484375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,44,0.6484375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,45,0.5625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,46,0.625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,47,0.6484375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,48,0.6484375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,49,0.640625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,50,0.625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,51,0.6796875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,52,0.6796875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,53,0.65625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,54,0.6796875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,55,0.7265625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,56,0.6875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,57,0.6640625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,58,0.6875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,59,0.671875,1.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,60,0.8515625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,61,0.859375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,62,0.8984375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,63,0.796875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,64,0.8828125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,65,0.84375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,66,0.875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,67,0.890625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,68,0.84375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,69,0.8828125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,70,0.8828125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,71,0.875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,72,0.875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,73,0.8828125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,74,0.859375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,75,0.828125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,76,0.921875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,77,0.875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,78,0.890625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,79,0.8828125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,80,0.875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,81,0.9375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,82,0.84375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,83,0.9140625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,84,0.90625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,85,0.8515625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,86,0.90625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,87,0.8984375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,88,0.8515625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,89,0.890625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,90,0.90625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,91,0.90625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,92,0.9140625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,93,0.9296875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,94,0.8671875,1.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,95,0.875,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,96,0.890625,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,97,0.8828125,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,98,0.84375,0.0
,,,1,qk_mmd_pauli_xz,paulixz_r1,99,0.859375,0.0
,,,2,no_adaptation,paulixz_r1,0,0.9296875,0.0
,,,2,no_adaptation,paulixz_r1,1,0.9296875,0.0
,,,2,no_adaptation,paulixz_r1,2,0.9609375,0.0
,,,2,no_adaptation,paulixz_r1,3,0.9296875,0.0
,,,2,no_adaptation,paulixz_r1,4,0.953125,0.0
,,,2,no_adaptation,paulixz_r1,5,0.953125,0.0
,,,2,no_adaptation,paulixz_r1,6,0.9296875,0.0
,,,2,no_adaptation,paulixz_r1,7,0.9296875,0.0
,,,2,no_adaptation,paulixz_r1,8,0.9140625,0.0
,,,2,no_adaptation,paulixz_r1,9,0.8984375,0.0
,,,2,no_adaptation,paulixz_r1,10,0.953125,0.0
,,,2,no_adaptation,paulixz_r1,11,0.90625,0.0
,,,2,no_adaptation,paulixz_r1,12,0.9140625,0.0
,,,2,no_adaptation,paulixz_r1,13,0.921875,0.0
,,,2,no_adaptation,paulixz_r1,14,0.890625,0.0
,,,2,no_adaptation,paulixz_r1,15,0.8828125,0.0
,,,2,no_adaptation,paulixz_r1,16,0.890625,0.0
,,,2,no_adaptation,paulixz_r1,17,0.8671875,0.0
,,,2,no_adaptation,paulixz_r1,18,0.921875,0.0
,,,2,no_adaptation,paulixz_r1,19,0.8984375,0.0
,,,2,no_adaptation,paulixz_r1,20,0.8984375,0.0
,,,2,no_adaptation,paulixz_r1,21,0.859375,0.0
,,,2,no_adaptation,paulixz_r1,22,0.859375,0.0
,,,2,no_adaptation,paulixz_r1,23,0.859375,0.0
,,,2,no_adaptation,paulixz_r1,24,0.8515625,0.0
,,,2,no_adaptation,paulixz_r1,25,0.84375,0.0
,,,2,no_adaptation,paulixz_r1,26,0.8359375,0.0
,,,2,no_adaptation,paulixz_r1,27,0.8828125,0.0
,,,2,no_adaptation,paulixz_r1,28,0.8359375,0.0
,,,2,no_adaptation,paulixz_r1,29,0.8359375,0.0
,,,2,no_adaptation,paulixz_r1,30,0.828125,0.0
,,,2,no_adaptation,paulixz_r1,31,0.8203125,0.0
,,,2,no_adaptation,paulixz_r1,32,0.8046875,0.0
,,,2,no_adaptation,paulixz_r1,33,0.8515625,0.0
,,,2,no_adaptation,paulixz_r1,34,0.7890625,0.0
,,,2,no_adaptation,paulixz_r1,35,0.796875,0.0
,,,2,no_adaptation,paulixz_r1,36,0.828125,0.0
,,,2,no_adaptation,paulixz_r1,37,0.8125,0.0
,,,2,no_adaptation,paulixz_r1,38,0.7734375,0.0
,,,2,no_adaptation,paulixz_r1,39,0.8125,0.0
,,,2,no_adaptation,paulixz_r1,40,0.7890625,0.0
,,,2,no_adaptation,paulixz_r1,41,0.7734375,0.0
,,,2,no_adaptation,paulixz_r1,42,0.78125,0.0
,,,2,no_adaptation,paulixz_r1,43,0.75,0.0
,,,2,no_adaptation,paulixz_r1,44,0.7734375,0.0
,,,2,no_adaptation,paulixz_r1,45,0.7421875,0.0
,,,2,no_adaptation,paulixz_r1,46,0.765625,0.0
,,,2,no_adaptation,paulixz_r1,47,0.765625,0.0
,,,2,no_adaptation,paulixz_r1,48,0.7578125,0.0
,,,2,no_adaptation,paulixz_r1,49,0.765625,0.0
,,,2,no_adaptation,paulixz_r1,50,0.71875,0.0
,,,2,no_adaptation,paulixz_r1,51,0.75,0.0
,,,2,no_adaptation,paulixz_r1,52,0.71875,0.0
,,,2,no_adaptation,paulixz_r1,53,0.71875,0.0
,,,2,no_adaptation,paulixz_r1,54,0.6953125,0.0
,,,2,no_adaptation,paulixz_r1,55,0.7109375,0.0
,,,2,no_adaptation,paulixz_r1,56,0.703125,0.0
,,,2,no_adaptation,paulixz_r1,57,0.6953125,0.0
,,,2,no_adaptation,paulixz_r1,58,0.7265625,0.0
,,,2,no_adaptation,paulixz_r1,59,0.703125,0.0
,,,2,no_adaptation,paulixz_r1,60,0.7109375,0.0
,,,2,no_adaptation,paulixz_r1,61,0.6796875,0.0
,,,2,no_adaptation,paulixz_r1,62,0.6796875,0.0
,,,2,no_adaptation,paulixz_r1,63,0.65625,0.0
,,,2,no_adaptation,paulixz_r1,64,0.6484375,0.0
,,,2,no_adaptation,paulixz_r1,65,0.6796875,0.0
,,,2,no_adaptation,paulixz_r1,66,0.640625,0.0
,,,2,no_adaptation,paulixz_r1,67,0.640625,0.0
,,,2,no_adaptation,paulixz_r1,68,0.6640625,0.0
,,,2,no_adaptation,paulixz_r1,69,0.6328125,0.0
,,,2,no_adaptation,paulixz_r1,70,0.65625,0.0
,,,2,no_adaptation,paulixz_r1,71,0.625,0.0
,,,2,no_adaptation,paulixz_r1,72,0.609375,0.0
,,,2,no_adaptation,paulixz_r1,73,0.625,0.0
,,,2,no_adaptation,paulixz_r1,74,0.6328125,0.0
,,,2,no_adaptation,paulixz_r1,75,0.65625,0.0
,,,2,no_adaptation,paulixz_r1,76,0.5546875,0.0
,,,2,no_adaptation,paulixz_r1,77,0.6015625,0.0
,,,2,no_adaptation,paulixz_r1,78,0.578125,0.0
,,,2,no_adaptation,paulixz_r1,79,0.6171875,0.0
,,,2,no_adaptation,paulixz_r1,80,0.6015625,0.0
,,,2,no_adaptation,paulixz_r1,81,0.59375,0.0
,,,2,no_adaptation,paulixz_r1,82,0.59375,0.0
,,,2,no_adaptation,paulixz_r1,83,0.578125,0.0
,,,2,no_adaptation,paulixz_r1,84,0.609375,0.0
,,,2,no_adaptation,paulixz_r1,85,0.578125,0.0
,,,2,no_adaptation,paulixz_r1,86,0.5703125,0.0
,,,2,no_adaptation,paulixz_r1,87,0.5703125,0.0
,,,2,no_adaptation,paulixz_r1,88,0.5390625,0.0
,,,2,no_adaptation,paulixz_r1,89,0.5625,0.0
,,,2,no_adaptation,paulixz_r1,90,0.5390625,0.0
,,,2,no_adaptation,paulixz_r1,91,0.5546875,0.0
,,,2,no_adaptation,paulixz_r1,92,0.5546875,0.0
,,,2,no_adaptation,paulixz_r1,93,0.53125,0.0
,,,2,no_adaptation,paulixz_r1,94,0.53125,0.0
,,,2,no_adaptation,paulixz_r1,95,0.546875,0.0
,,,2,no_adaptation,paulixz_r1,96,0.5859375,0.0
,,,2,no_adaptation,paulixz_r1,97,0.5234375,0.0
,,,2,no_adaptation,paulixz_r1,98,0.578125,0.0
,,,2,no_adaptation,paulixz_r1,99,0.4921875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,0,0.9609375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,1,0.9375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,2,0.953125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,3,0.9375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,4,0.9609375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,5,0.9375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,6,0.921875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,7,0.9453125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,8,0.9296875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,9,0.9375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,10,0.90625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,11,0.9140625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,12,0.921875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,13,0.9296875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,14,0.90625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,15,0.890625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,16,0.890625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,17,0.875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,18,0.890625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,19,0.8828125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,20,0.859375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,21,0.875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,22,0.84375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,23,0.8671875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,24,0.8671875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,25,0.828125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,26,0.859375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,27,0.828125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,28,0.8515625,1.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,29,0.8828125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,30,0.8671875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,31,0.859375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,32,0.828125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,33,0.8984375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,34,0.9140625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,35,0.8828125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,36,0.90625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,37,0.8125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,38,0.8671875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,39,0.875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,40,0.8984375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,41,0.8515625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,42,0.8671875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,43,0.890625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,44,0.859375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,45,0.875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,46,0.8515625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,47,0.8125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,48,0.8671875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,49,0.8828125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,50,0.8984375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,51,0.859375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,52,0.875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,53,0.9453125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,54,0.90625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,55,0.921875,1.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,56,0.8515625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,57,0.890625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,58,0.84375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,59,0.90625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,60,0.8359375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,61,0.8515625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,62,0.90625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,63,0.8828125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,64,0.90625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,65,0.8203125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,66,0.859375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,67,0.9140625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,68,0.8828125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,69,0.8046875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,70,0.859375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,71,0.8125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,72,0.921875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,73,0.9140625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,74,0.8984375,1.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,75,0.8984375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,76,0.8984375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,77,0.8671875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,78,0.9140625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,79,0.921875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,80,0.953125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,81,0.9375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,82,0.90625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,83,0.890625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,84,0.9140625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,85,0.8984375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,86,0.921875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,87,0.9453125,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,88,0.890625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,89,0.8984375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,90,0.8671875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,91,0.8671875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,92,0.890625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,93,0.921875,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,94,0.9140625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,95,0.90625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,96,0.9375,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,97,0.90625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,98,0.90625,0.0
,,,2,qk_mmd_pauli_xz,paulixz_r1,99,0.8828125,0.0
